Date,Crude Oil,Brent Crude,Unleaded Gasoline,Heating Oil,Gas Oil,Natural Gas
21/8/12,0.0060,0.0090,0.0117,0.0097,0.0104,-0.0021
22/8/12,0.0043,0.0030,0.0107,0.0018,-0.0030,0.0191
23/8/12,-0.0102,-0.0009,0.0035,0.0013,0.0106,-0.0085
24/8/12,-0.0013,-0.0110,-0.0129,-0.0072,-0.0068,-0.0376
27/8/12,-0.0071,-0.0117,0.0135,0.0003,-0.0071,-0.0226
28/8/12,0.0090,0.0043,-0.0057,0.0029,-0.0046,-0.0151
29/8/12,-0.0088,-0.0010,-0.0056,-0.0019,0.0000,0.0195
30/8/12,-0.0092,0.0012,-0.0030,0.0035,0.0048,0.0232
31/8/12,0.0194,0.0163,0.0220,0.0149,0.0111,0.0184
3/9/12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
4/9/12,-0.0122,-0.0036,-0.0070,-0.0106,0.0025,0.0195
5/9/12,0.0006,-0.0083,-0.0008,-0.0093,-0.0152,-0.0209
6/9/12,0.0018,0.0035,0.0139,0.0079,0.0094,-0.0068
7/9/12,0.0093,0.0059,0.0095,0.0020,-0.0051,-0.0344
10/9/12,0.0019,0.0040,-0.0064,0.0057,0.0036,0.0565
11/9/12,0.0072,0.0031,-0.0019,0.0058,0.0054,0.0678
12/9/12,-0.0010,0.0043,-0.0170,0.0091,0.0077,0.0333
13/9/12,0.0139,0.0039,-0.0137,-0.0009,0.0001,-0.0004
14/9/12,0.0077,0.0059,0.0095,0.0085,0.0085,-0.0179
17/9/12,-0.0242,-0.0256,-0.0248,-0.0231,-0.0042,-0.0223
18/9/12,-0.0138,-0.0159,-0.0178,-0.0121,-0.0223,-0.0180
19/9/12,-0.0353,-0.0356,-0.0296,-0.0272,-0.0322,-0.0054
20/9/12,0.0013,0.0154,0.0195,0.0165,0.0042,0.0057
21/9/12,0.0051,0.0126,0.0138,0.0080,0.0122,0.0362
24/9/12,-0.0104,-0.0133,-0.0114,-0.0070,-0.0091,-0.0125
25/9/12,-0.0061,0.0047,0.0124,0.0035,0.0111,0.0235
26/9/12,-0.0153,-0.0040,0.0181,-0.0014,-0.0158,0.0348
27/9/12,0.0206,0.0178,0.0081,0.0155,0.0192,0.0252
28/9/12,0.0037,0.0035,0.0079,0.0027,0.0000,0.0070
1/10/12,0.0031,-0.0020,0.0000,-0.0074,0.0023,0.0471
2/10/12,-0.0064,-0.0048,-0.0176,-0.0033,-0.0036,0.0145
3/10/12,-0.0417,-0.0312,-0.0246,-0.0191,-0.0231,-0.0392
4/10/12,0.0397,0.0390,0.0500,0.0390,0.0154,0.0032
5/10/12,-0.0193,-0.0059,-0.0071,-0.0115,0.0101,0.0138
8/10/12,-0.0052,-0.0037,-0.0282,-0.0047,0.0021,0.0194
9/10/12,0.0344,0.0204,0.0134,0.0166,0.0046,0.0354
10/10/12,-0.0115,-0.0036,-0.0068,0.0015,0.0142,0.0201
11/10/12,0.0102,0.0125,-0.0002,0.0118,0.0044,0.0469
12/10/12,-0.0024,-0.0092,-0.0159,-0.0092,-0.0126,-0.0059
15/10/12,0.0004,0.0057,-0.0052,-0.0031,-0.0033,-0.0269
16/10/12,0.0024,-0.0023,0.0010,-0.0025,0.0048,-0.0019
17/10/12,0.0005,-0.0062,-0.0136,-0.0025,-0.0061,0.0140
18/10/12,-0.0007,-0.0074,-0.0136,-0.0032,-0.0020,0.0217
19/10/12,-0.0228,-0.0213,-0.0203,-0.0157,-0.0008,0.0109
22/10/12,-0.0200,-0.0065,-0.0141,-0.0164,-0.0190,-0.0464
23/10/12,-0.0226,-0.0115,-0.0167,-0.0118,-0.0234,0.0244
24/10/12,-0.0109,-0.0045,0.0001,-0.0014,0.0016,-0.0223
25/10/12,0.0037,0.0048,0.0157,0.0062,0.0005,0.0013
26/10/12,0.0027,0.0094,0.0036,0.0102,0.0108,-0.0152
29/10/12,-0.0086,-0.0029,-0.0002,0.0036,0.0021,0.0210
30/10/12,0.0016,-0.0026,-0.0097,-0.0057,-0.0039,-0.0299
31/10/12,0.0065,-0.0032,0.0056,-0.0024,-0.0010,0.0002
1/11/12,0.0098,-0.0020,0.0013,-0.0095,-0.0103,0.0019
2/11/12,-0.0259,-0.0223,-0.0230,-0.0287,-0.0180,-0.0400
5/11/12,0.0093,0.0183,0.0179,0.0120,-0.0033,0.0000
6/11/12,0.0351,0.0298,0.0296,0.0232,0.0180,0.0176
7/11/12,-0.0482,-0.0394,-0.0426,-0.0296,-0.0068,-0.0033
8/11/12,0.0088,0.0032,0.0050,-0.0018,-0.0106,0.0150
9/11/12,0.0126,0.0167,0.0285,0.0168,0.0085,-0.0216
12/11/12,-0.0045,-0.0032,-0.0106,-0.0013,0.0103,0.0244
13/11/12,-0.0015,-0.0082,-0.0078,-0.0112,-0.0130,0.0497
14/11/12,0.0106,0.0099,0.0100,0.0087,0.0043,0.0057
15/11/12,-0.0102,-0.0047,0.0034,-0.0052,0.0032,-0.0151
16/11/12,0.0122,0.0081,0.0078,0.0042,-0.0110,0.0215
19/11/12,0.0268,0.0246,0.0185,0.0292,0.0328,-0.0173
20/11/12,-0.0287,-0.0165,-0.0161,-0.0114,-0.0066,0.0275
21/11/12,0.0072,0.0088,0.0126,0.0107,0.0068,0.0191
22/11/12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
23/11/12,0.0102,0.0043,-0.0008,0.0016,0.0008,0.0035
26/11/12,-0.0061,-0.0038,-0.0061,-0.0087,-0.0042,-0.0421
27/11/12,-0.0064,-0.0089,-0.0031,-0.0114,-0.0079,0.0062
28/11/12,-0.0079,-0.0044,-0.0029,-0.0013,-0.0090,-0.0237
29/11/12,0.0181,0.0110,0.0169,0.0118,0.0172,-0.0411
30/11/12,0.0095,0.0037,-0.0011,0.0012,0.0024,-0.0241
3/12/12,0.0020,-0.0021,-0.0014,-0.0015,-0.0008,0.0084
4/12/12,-0.0066,-0.0100,-0.0138,-0.0172,-0.0159,-0.0146
5/12/12,-0.0070,-0.0090,-0.0192,-0.0045,-0.0072,0.0445
6/12/12,-0.0186,-0.0158,-0.0156,-0.0160,-0.0149,-0.0092
7/12/12,-0.0025,-0.0022,0.0007,-0.0089,-0.0079,-0.0304
10/12/12,-0.0031,-0.0015,0.0011,-0.0059,-0.0008,-0.0243
11/12/12,0.0039,0.0028,0.0057,0.0102,-0.0008,-0.0120
12/12/12,0.0126,0.0110,0.0137,0.0131,0.0171,-0.0069
13/12/12,-0.0088,-0.0163,-0.0164,-0.0086,-0.0030,-0.0050
14/12/12,0.0093,0.0158,0.0195,0.0115,0.0022,-0.0092
17/12/12,0.0048,-0.0050,-0.0042,-0.0078,0.0000,0.0119
18/12/12,0.0083,0.0112,0.0130,0.0135,0.0062,0.0166
19/12/12,0.0177,0.0140,0.0183,0.0124,0.0091,-0.0261
20/12/12,0.0017,-0.0010,0.0023,0.0057,0.0035,0.0376
21/12/12,-0.0165,-0.0111,-0.0089,-0.0127,-0.0091,-0.0037
24/12/12,-0.0006,-0.0021,0.0036,-0.0072,-0.0054,-0.0303
25/12/12,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26/12/12,0.0264,0.0202,0.0228,0.0157,0.0158,0.0138
27/12/12,-0.0012,-0.0026,0.0003,0.0043,-0.0045,-0.0038
28/12/12,-0.0008,-0.0031,-0.0111,-0.0091,-0.0045,0.0166
31/12/12,0.0112,0.0036,0.0012,0.0035,-0.0067,-0.0346
1/1/13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2/1/13,0.0141,0.0118,0.0120,0.0048,0.0177,-0.0359
3/1/13,-0.0022,-0.0025,0.0009,-0.0070,-0.0066,-0.0109
4/1/13,0.0018,-0.0073,-0.0120,-0.0025,-0.0070,0.0275
7/1/13,0.0011,0.0029,0.0047,0.0048,0.0102,-0.0064
8/1/13,0.0005,0.0041,0.0067,0.0076,0.0060,-0.0138
9/1/13,0.0005,-0.0027,-0.0046,0.0026,0.0015,-0.0319
10/1/13,0.0086,0.0011,0.0056,-0.0047,0.0097,0.0259
11/1/13,-0.0020,-0.0128,-0.0171,-0.0152,-0.0222,0.0405
14/1/13,0.0073,0.0081,0.0075,0.0161,0.0127,0.0130
15/1/13,-0.0092,-0.0119,-0.0167,-0.0160,0.0047,0.0220
16/1/13,0.0102,0.0000,0.0045,-0.0037,-0.0050,-0.0046
17/1/13,0.0132,0.0126,0.0159,0.0073,-0.0016,0.0168
18/1/13,0.0010,0.0056,0.0103,0.0091,0.0032,0.0198
21/1/13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
22/1/13,0.0066,0.0043,0.0105,0.0045,0.0126,-0.0020
23/1/13,-0.0151,0.0029,0.0027,0.0031,0.0021,-0.0014
24/1/13,0.0075,0.0048,0.0097,0.0036,0.0057,-0.0282
25/1/13,-0.0007,-0.0006,0.0045,-0.0090,-0.0067,0.0026
28/1/13,0.0058,0.0020,0.0175,0.0018,0.0003,-0.0467
29/1/13,0.0117,0.0080,0.0120,0.0144,0.0150,-0.0143
30/1/13,0.0038,0.0055,0.0189,0.0032,0.0041,0.0234
31/1/13,-0.0046,0.0056,-0.0005,0.0032,0.0023,0.0012
1/2/13,0.0029,0.0109,0.0072,0.0133,0.0129,-0.0114
4/2/13,-0.0165,-0.0095,-0.0139,-0.0021,-0.0023,0.0042
5/2/13,0.0049,0.0076,0.0086,0.0118,0.0058,0.0250
6/2/13,-0.0002,0.0023,0.0008,-0.0017,0.0025,0.0056
7/2/13,-0.0071,0.0027,0.0001,0.0028,0.0009,-0.0360
8/2/13,0.0001,0.0114,0.0318,0.0107,0.0129,0.0003
11/2/13,0.0147,-0.0066,0.0018,-0.0031,-0.0059,0.0064
12/2/13,0.0061,0.0033,0.0236,0.0008,-0.0073,-0.0111
13/2/13,-0.0037,-0.0007,0.0164,-0.0051,0.0019,0.0265
14/2/13,0.0031,0.0011,0.0135,0.0018,0.0007,-0.0424
15/2/13,-0.0153,-0.0032,-0.0008,-0.0030,-0.0082,-0.0040
18/2/13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
19/2/13,0.0071,-0.0014,0.0004,-0.0063,-0.0015,0.0345
20/2/13,-0.0195,-0.0163,-0.0172,-0.0093,-0.0040,0.0000
21/2/13,-0.0253,-0.0179,-0.0076,-0.0183,-0.0147,-0.0099
22/2/13,0.0031,0.0047,0.0098,0.0022,-0.0044,0.0153
25/2/13,-0.0002,0.0026,-0.0007,-0.0012,0.0033,0.0355
26/2/13,-0.0052,-0.0147,-0.0201,-0.0233,-0.0202,-0.0041
27/2/13,0.0014,-0.0079,-0.0293,-0.0141,-0.0126,-0.0064
28/2/13,-0.0077,-0.0050,0.0017,-0.0082,-0.0053,0.0151
1/3/13,-0.0150,-0.0092,0.0054,-0.0103,-0.0177,-0.0087
4/3/13,-0.0062,-0.0032,-0.0097,-0.0037,-0.0014,0.0209
5/3/13,0.0077,0.0147,0.0160,0.0183,0.0068,0.0000
6/3/13,-0.0043,-0.0052,-0.0075,0.0009,0.0021,-0.0168
7/3/13,0.0134,0.0008,-0.0015,0.0070,0.0032,0.0342
8/3/13,0.0053,-0.0021,0.0239,0.0052,-0.0072,0.0154
11/3/13,0.0021,-0.0057,-0.0154,0.0069,0.0010,0.0072
12/3/13,0.0055,-0.0048,-0.0020,-0.0030,-0.0029,0.0009
13/3/13,0.0004,-0.0094,-0.0028,-0.0040,-0.0098,0.0113
14/3/13,0.0054,0.0056,-0.0007,0.0004,-0.0033,0.0344
15/3/13,0.0047,0.0078,0.0066,0.0058,0.0090,0.0157
18/3/13,0.0031,-0.0021,-0.0104,0.0003,-0.0052,0.0013
19/3/13,-0.0170,-0.0191,-0.0251,-0.0210,-0.0129,0.0205
20/3/13,0.0105,0.0115,0.0201,0.0090,-0.0022,-0.0025
21/3/13,-0.0113,-0.0109,-0.0137,-0.0053,-0.0011,-0.0060
22/3/13,0.0135,0.0020,-0.0028,-0.0022,0.0003,-0.0023
25/3/13,0.0117,0.0054,0.0010,0.0034,0.0028,-0.0163
26/3/13,0.0160,0.0116,0.0157,0.0053,0.0022,0.0261
27/3/13,0.0025,0.0031,0.0030,0.0126,0.0093,0.0191
28/3/13,0.0067,0.0033,-0.0004,0.0034,0.0046,-0.0109
29/3/13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
1/4/13,-0.0016,0.0092,-0.0029,0.0071,0.0041,-0.0022
2/4/13,0.0012,-0.0025,-0.0198,0.0061,0.0113,-0.0116
3/4/13,-0.0286,-0.0329,-0.0426,-0.0280,-0.0178,-0.0175
4/4/13,-0.0127,-0.0075,-0.0053,-0.0129,-0.0271,0.0120
5/4/13,-0.0054,-0.0192,-0.0125,-0.0187,-0.0080,0.0458
8/4/13,0.0078,0.0057,0.0154,0.0140,0.0008,-0.0086
9/4/13,0.0096,0.0121,0.0112,0.0026,-0.0015,-0.0136
10/4/13,0.0055,-0.0037,-0.0231,-0.0043,0.0075,0.0191
11/4/13,-0.0112,-0.0128,-0.0115,-0.0158,-0.0053,0.0145
12/4/13,-0.0242,-0.0137,-0.0106,-0.0112,-0.0301,0.0194
15/4/13,-0.0286,-0.0227,-0.0177,-0.0155,-0.0105,-0.0220
16/4/13,0.0000,-0.0061,0.0048,-0.0070,-0.0121,0.0048
17/4/13,-0.0234,-0.0226,-0.0195,-0.0264,-0.0123,0.0130
18/4/13,0.0118,0.0129,0.0102,0.0141,0.0027,0.0436
19/4/13,0.0031,0.0050,0.0048,0.0027,0.0051,0.0011
22/4/13,0.0104,0.0085,0.0000,0.0071,0.0048,-0.0318
23/4/13,-0.0001,-0.0010,-0.0164,0.0009,0.0030,-0.0047
24/4/13,0.0249,0.0144,0.0128,0.0106,0.0091,-0.0177
25/4/13,0.0239,0.0152,0.0211,0.0182,0.0117,-0.0007
26/4/13,-0.0069,-0.0028,0.0059,-0.0048,0.0020,0.0054
29/4/13,0.0160,0.0052,-0.0019,0.0003,-0.0012,0.0393
30/4/13,-0.0111,-0.0140,-0.0071,-0.0096,-0.0137,-0.0112
1/5/13,-0.0263,-0.0249,-0.0300,-0.0180,-0.0274,-0.0039
2/5/13,0.0320,0.0278,0.0223,0.0236,0.0144,-0.0722
3/5/13,0.0171,0.0133,0.0160,0.0101,0.0273,0.0040
6/5/13,0.0057,0.0126,0.0142,0.0123,0.0009,-0.0074
7/5/13,-0.0051,-0.0097,-0.0122,0.0021,0.0111,-0.0202
8/5/13,0.0109,-0.0007,0.0062,-0.0049,-0.0058,0.0172
9/5/13,-0.0016,0.0015,0.0092,0.0060,0.0055,0.0035
10/5/13,-0.0032,-0.0059,-0.0090,-0.0103,-0.0206,-0.0158
13/5/13,-0.0087,-0.0099,-0.0145,-0.0057,0.0109,0.0053
14/5/13,-0.0098,-0.0014,0.0043,-0.0059,-0.0006,0.0241
15/5/13,0.0008,0.0085,0.0097,0.0028,-0.0158,0.0110
16/5/13,0.0094,0.0040,0.0052,0.0091,0.0276,-0.0324
17/5/13,0.0088,0.0083,0.0099,0.0099,0.0040,0.0300
20/5/13,0.0066,0.0020,0.0004,0.0040,0.0077,0.0092
21/5/13,-0.0078,-0.0085,-0.0190,-0.0074,-0.0080,0.0233
22/5/13,-0.0199,-0.0130,-0.0091,-0.0175,-0.0095,-0.0014
23/5/13,-0.0003,-0.0017,0.0021,-0.0043,-0.0201,0.0174
24/5/13,-0.0011,0.0013,0.0035,-0.0007,0.0053,-0.0054
27/5/13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
28/5/13,0.0091,0.0154,0.0061,0.0172,0.0242,-0.0141
29/5/13,-0.0200,-0.0172,-0.0168,-0.0136,-0.0126,-0.0095
30/5/13,0.0051,-0.0021,0.0033,-0.0072,-0.0075,-0.0392
31/5/13,-0.0177,-0.0179,-0.0188,-0.0223,-0.0161,-0.0098
3/6/13,0.0160,0.0159,0.0109,0.0185,0.0112,0.0018
4/6/13,-0.0015,0.0106,0.0118,0.0111,0.0023,0.0018
5/6/13,0.0046,-0.0016,0.0017,-0.0033,0.0148,0.0007
6/6/13,0.0108,0.0058,0.0098,0.0056,-0.0058,-0.0445
7/6/13,0.0138,0.0092,0.0061,0.0077,0.0097,0.0013
10/6/13,-0.0022,-0.0049,-0.0089,-0.0030,-0.0046,-0.0062
11/6/13,-0.0037,-0.0097,-0.0099,-0.0088,-0.0115,-0.0194
12/6/13,0.0057,0.0053,-0.0042,0.0132,0.0175,0.0153
13/6/13,0.0089,0.0125,0.0161,0.0147,0.0055,0.0115
14/6/13,0.0118,0.0089,0.0119,0.0081,0.0205,-0.0205
17/6/13,-0.0004,-0.0040,-0.0124,-0.0041,-0.0036,0.0360
18/6/13,0.0065,0.0057,0.0081,0.0038,-0.0014,0.0077
19/6/13,-0.0019,0.0008,0.0045,0.0035,0.0047,0.0146
20/6/13,-0.0345,-0.0386,-0.0374,-0.0345,-0.0260,-0.0218
21/6/13,-0.0154,-0.0126,-0.0112,-0.0104,-0.0208,-0.0275
24/6/13,0.0158,0.0025,-0.0072,0.0034,-0.0035,-0.0087
25/6/13,0.0015,0.0012,-0.0008,0.0019,0.0169,-0.0243
26/6/13,0.0019,0.0040,-0.0026,-0.0012,-0.0090,0.0181
27/6/13,0.0161,0.0110,0.0038,0.0114,0.0204,-0.0424
28/6/13,-0.0051,-0.0070,-0.0046,-0.0102,-0.0006,-0.0047
1/7/13,0.0147,0.0075,0.0082,0.0052,0.0014,0.0033
2/7/13,0.0163,0.0096,0.0165,0.0096,-0.0006,0.0213
3/7/13,0.0163,0.0168,0.0195,0.0170,0.0250,0.0098
4/7/13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
5/7/13,0.0194,0.0165,0.0204,0.0129,0.0086,-0.0200
8/7/13,-0.0010,-0.0042,-0.0060,-0.0029,0.0024,0.0337
9/7/13,0.0032,0.0027,0.0118,0.0024,-0.0023,-0.0226
10/7/13,0.0242,0.0040,0.0247,0.0057,0.0037,0.0065
11/7/13,-0.0142,-0.0066,-0.0018,-0.0024,-0.0017,-0.0185
12/7/13,0.0101,0.0068,0.0209,0.0109,0.0075,0.0084
15/7/13,0.0035,0.0004,-0.0045,-0.0010,0.0003,0.0076
16/7/13,-0.0022,0.0005,0.0075,0.0061,0.0030,0.0010
17/7/13,0.0062,0.0047,-0.0049,0.0080,0.0046,-0.0126
18/7/13,0.0136,0.0006,0.0022,0.0096,0.0049,0.0484
19/7/13,0.0006,-0.0067,0.0043,-0.0031,-0.0024,-0.0058
22/7/13,-0.0087,0.0000,-0.0131,-0.0071,-0.0070,-0.0292
23/7/13,0.0027,0.0029,0.0036,0.0012,0.0014,0.0186
24/7/13,-0.0173,-0.0107,-0.0023,-0.0071,-0.0057,-0.0120
25/7/13,0.0009,0.0040,-0.0121,-0.0036,-0.0005,-0.0152
26/7/13,-0.0075,-0.0049,0.0059,-0.0089,-0.0036,-0.0233
29/7/13,-0.0014,0.0026,-0.0085,0.0020,0.0036,-0.0259
30/7/13,-0.0141,-0.0042,-0.0010,-0.0033,-0.0057,-0.0116
31/7/13,0.0187,0.0074,0.0071,0.0152,0.0030,0.0040
1/8/13,0.0269,0.0162,0.0107,0.0135,0.0174,-0.0173
2/8/13,-0.0088,-0.0052,-0.0112,-0.0082,-0.0035,-0.0119
5/8/13,-0.0036,-0.0031,-0.0148,-0.0063,-0.0030,-0.0084
6/8/13,-0.0119,-0.0062,-0.0121,-0.0145,-0.0117,-0.0003
7/8/13,-0.0098,-0.0099,-0.0236,-0.0143,-0.0038,-0.0201
8/8/13,-0.0105,-0.0091,-0.0132,-0.0019,-0.0106,0.0167
9/8/13,0.0220,0.0126,0.0083,0.0126,0.0083,-0.0184
12/8/13,0.0015,0.0073,-0.0085,0.0097,0.0097,0.0255
13/8/13,0.0072,0.0051,0.0036,0.0087,0.0146,-0.0054
14/8/13,0.0015,0.0023,0.0100,0.0002,-0.0013,0.0159
15/8/13,0.0059,0.0071,0.0024,0.0083,0.0118,0.0229
16/8/13,0.0009,0.0057,-0.0028,0.0035,0.0040,-0.0146
19/8/13,-0.0040,-0.0041,-0.0106,-0.0036,0.0008,0.0273
20/8/13,-0.0165,0.0016,0.0007,0.0019,-0.0037,-0.0040
21/8/13,-0.0121,-0.0031,0.0000,-0.0012,-0.0003,0.0052
22/8/13,0.0113,0.0010,0.0071,-0.0025,-0.0027,0.0238
23/8/13,0.0132,0.0087,0.0113,0.0082,0.0066,-0.0152
26/8/13,-0.0047,-0.0030,-0.0127,-0.0050,-0.0013,0.0090
27/8/13,0.0288,0.0311,0.0272,0.0263,0.0223,0.0056
28/8/13,0.0099,0.0182,0.0167,0.0143,0.0083,0.0025
29/8/13,-0.0119,-0.0124,-0.0105,-0.0072,0.0074,0.0100
30/8/13,-0.0106,-0.0114,-0.0139,-0.0164,-0.0092,-0.0103
2/9/13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
3/9/13,0.0082,0.0129,-0.0089,0.0037,-0.0088,0.0235
4/9/13,-0.0121,-0.0048,-0.0001,-0.0036,0.0008,0.0046
5/9/13,0.0106,0.0030,-0.0099,0.0008,0.0026,-0.0298
6/9/13,0.0197,0.0075,0.0062,0.0076,0.0072,-0.0126
9/9/13,-0.0111,-0.0206,-0.0187,-0.0144,-0.0115,0.0252
10/9/13,-0.0211,-0.0227,-0.0252,-0.0165,-0.0229,-0.0014
11/9/13,-0.0002,-0.0001,-0.0088,0.0013,0.0043,-0.0008
12/9/13,0.0085,0.0095,0.0176,0.0143,0.0067,0.0232
13/9/13,-0.0035,-0.0022,0.0005,-0.0013,-0.0034,0.0155
16/9/13,-0.0126,-0.0125,-0.0184,-0.0157,-0.0061,0.0156
17/9/13,-0.0130,-0.0159,-0.0213,-0.0210,-0.0180,0.0021
18/9/13,0.0232,0.0220,0.0288,0.0139,-0.0003,-0.0092
19/9/13,-0.0133,-0.0154,-0.0175,-0.0117,0.0110,0.0021
20/9/13,-0.0105,0.0032,-0.0046,-0.0002,-0.0097,-0.0085
23/9/13,-0.0111,-0.0089,-0.0198,-0.0164,-0.0125,-0.0231
24/9/13,-0.0044,0.0037,0.0121,0.0013,-0.0069,-0.0326
25/9/13,-0.0046,-0.0033,0.0038,0.0037,0.0140,-0.0037
26/9/13,0.0036,0.0081,0.0119,0.0094,0.0014,0.0059
27/9/13,-0.0016,-0.0054,-0.0107,-0.0048,0.0065,0.0061
30/9/13,-0.0053,-0.0025,-0.0121,-0.0045,-0.0152,-0.0081
1/10/13,-0.0028,-0.0030,-0.0067,-0.0055,-0.0077,0.0137
2/10/13,0.0200,0.0110,0.0069,0.0126,0.0181,-0.0188
3/10/13,-0.0076,-0.0021,0.0041,0.0035,0.0035,-0.0122
4/10/13,0.0051,0.0043,-0.0122,-0.0014,-0.0035,0.0020
7/10/13,-0.0082,0.0015,0.0064,0.0032,0.0042,0.0432
8/10/13,0.0042,0.0039,0.0010,0.0075,0.0094,0.0313
9/10/13,-0.0187,-0.0116,-0.0049,-0.0055,-0.0123,-0.0006
10/10/13,0.0138,0.0224,0.0272,0.0168,0.0211,0.0187
11/10/13,-0.0083,-0.0057,-0.0125,-0.0112,-0.0123,0.0213
14/10/13,0.0041,-0.0017,-0.0015,-0.0014,-0.0030,0.0094
15/10/13,-0.0105,-0.0066,-0.0017,-0.0051,0.0075,-0.0078
16/10/13,0.0106,0.0110,0.0148,0.0080,0.0056,-0.0076
17/10/13,-0.0159,-0.0134,-0.0186,-0.0158,-0.0142,-0.0049
18/10/13,0.0024,0.0082,0.0089,0.0144,0.0065,0.0028
21/10/13,-0.0142,-0.0029,-0.0067,-0.0082,0.0016,-0.0271
22/10/13,-0.0139,0.0028,-0.0127,-0.0040,-0.0046,-0.0232
23/10/13,-0.0148,-0.0190,-0.0247,-0.0247,-0.0163,0.0072
24/10/13,0.0026,-0.0073,0.0114,-0.0080,-0.0091,0.0027
25/10/13,0.0076,0.0002,-0.0019,0.0035,-0.0025,0.0183
28/10/13,0.0084,0.0227,0.0166,0.0188,0.0164,-0.0404
29/10/13,-0.0049,-0.0047,-0.0072,-0.0002,0.0035,-0.0088
30/10/13,-0.0147,0.0087,0.0115,0.0045,0.0067,-0.0025
31/10/13,-0.0040,-0.0078,-0.0133,-0.0077,-0.0057,-0.0108
1/11/13,-0.0186,-0.0255,-0.0162,-0.0246,-0.0191,-0.0192
4/11/13,0.0001,0.0020,-0.0068,-0.0028,-0.0089,-0.0195
5/11/13,-0.0133,-0.0078,-0.0048,-0.0035,-0.0011,0.0061
6/11/13,0.0152,0.0007,0.0126,0.0019,0.0044,0.0092
7/11/13,-0.0056,-0.0169,-0.0181,-0.0103,-0.0176,0.0092
8/11/13,0.0050,0.0129,0.0191,0.0116,0.0046,0.0145
11/11/13,0.0063,0.0100,0.0157,0.0070,0.0093,0.0060
12/11/13,-0.0203,-0.0070,-0.0055,-0.0127,-0.0031,0.0146
13/11/13,0.0114,0.0123,0.0140,0.0154,0.0077,-0.0105
14/11/13,-0.0008,0.0122,0.0187,0.0109,0.0088,0.0102
15/11/13,0.0008,0.0019,-0.0089,0.0026,0.0014,0.0144
18/11/13,-0.0086,-0.0004,-0.0009,-0.0056,-0.0003,-0.0111
19/11/13,0.0022,-0.0141,-0.0063,-0.0062,-0.0003,-0.0170
20/11/13,-0.0004,0.0096,0.0098,0.0158,-0.0003,0.0295
21/11/13,0.0168,0.0180,0.0273,0.0177,0.0131,0.0072
22/11/13,-0.0063,0.0091,-0.0029,0.0112,0.0161,0.0188
25/11/13,-0.0079,-0.0006,-0.0139,-0.0030,-0.0037,0.0081
26/11/13,-0.0044,-0.0008,0.0033,0.0040,0.0096,0.0057
27/11/13,-0.0149,0.0044,0.0045,0.0002,-0.0032,0.0080
28/11/13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
29/11/13,0.0046,-0.0135,-0.0119,-0.0040,0.0027,0.0150
2/12/13,0.0118,0.0156,0.0059,0.0064,0.0005,0.0086
3/12/13,0.0234,0.0097,0.0168,0.0049,0.0045,-0.0030
4/12/13,0.0120,-0.0063,-0.0017,-0.0020,0.0013,-0.0040
5/12/13,0.0019,-0.0077,-0.0024,-0.0031,-0.0037,0.0425
6/12/13,0.0033,0.0054,0.0063,0.0023,-0.0032,-0.0046
9/12/13,-0.0028,-0.0190,-0.0180,-0.0139,-0.0073,0.0278
10/12/13,0.0120,-0.0004,0.0036,0.0009,-0.0073,0.0010
11/12/13,-0.0095,0.0031,-0.0063,0.0015,0.0040,0.0231
12/12/13,0.0016,-0.0109,-0.0094,-0.0136,-0.0076,0.0157
13/12/13,-0.0091,-0.0010,-0.0018,-0.0020,-0.0092,-0.0117
16/12/13,0.0086,0.0094,0.0056,0.0047,0.0152,-0.0148
17/12/13,-0.0031,-0.0080,0.0000,-0.0092,-0.0132,0.0042
18/12/13,0.0060,0.0102,0.0183,0.0151,0.0100,-0.0070
19/12/13,0.0099,0.0057,0.0144,0.0061,0.0067,0.0491
20/12/13,0.0028,0.0125,0.0137,0.0147,0.0099,-0.0049
23/12/13,-0.0041,-0.0010,-0.0015,-0.0055,0.0011,0.0116
24/12/13,0.0031,0.0031,0.0117,0.0049,-0.0013,-0.0111
25/12/13,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
26/12/13,0.0033,0.0008,0.0005,0.0023,0.0063,0.0016
27/12/13,0.0077,0.0017,-0.0019,0.0054,0.0063,-0.0244
30/12/13,-0.0103,-0.0079,-0.0081,-0.0117,-0.0108,0.0135
31/12/13,-0.0088,-0.0039,-0.0004,0.0030,-0.0013,-0.0456
1/1/14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
2/1/14,-0.0308,-0.0269,-0.0332,-0.0259,-0.0220,0.0213
3/1/14,-0.0156,-0.0099,-0.0173,-0.0160,-0.0150,-0.0039
